"Executive MBA - Non Thesis","199901","199902","199903","200001","200002","200003","200101","200102","200103","200201","200202","200203","200301","200302","200303","200401","200402","200403","200501","200502","200503","200601","200602","200603","200701","200702","200703","200801","200802","200803","200901","200902","200903","201001","201002","201003","201101","201102","201103","201201","201202","201203","201301","201302","201303","201401","201402","201403","201501","201502","201503","201601","201602","201603","201701","201702","201703","201801","201802","201803","201901","201902","201903","202001","202002","202003","202101","202102","202103","202201","202202","202203","202301","202302","202303","202401","202402","202403","202501","202502","202503","202601"
GSM 599,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 601,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 602,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 608,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 611,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 612,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 613,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 617,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 618,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 671,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 681,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 682,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 691,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM 699,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGMT 999,,,,,,,,,,,,,,,,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject,PProject
ACC 901,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
ACC 902,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
FIN 901,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN 902,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
MGMT 900,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,
MGMT 901,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
MGMT 902,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGMT 903,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGMT 905,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
MGMT 910,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
MGMT 911,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MKTG 901,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
MKTG 902,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPIM 902,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
OPIM 903,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPIM 904,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
ORG 902,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired
FIN 951,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
FIN 953,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 951,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 953,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MKTG 951,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MKTG 953,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MKTG 955,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPIM 951,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
FIN 955,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
FIN 957,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGMT 955,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MKTG 957,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
OPIM 953,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 904,,,,,,,,,,,,,,,,,,,,,,,,,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,RRequired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN 959,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 957,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
FIN 910,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,,,,,,,,,,,,,,,,,,,
FIN 954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MKTG 905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
OPIM 905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCore,CCore,CCore,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
ACC 905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
ACC 906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
FIN 956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
MGMT 921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective,CElective
